score;completeness;rescuebot_action;rescuebot_location;raul_action;raul_location;world_nr;tick_nr
15;0.375;MoveNorthEast;(15, 9);;(15, 9);1;3363
15;0.375;MoveNorthEast;(15, 9);;(15, 9);1;3364
15;0.375;MoveNorthEast;(15, 9);;(15, 9);1;3365
15;0.375;MoveNorthEast;(15, 9);;(15, 9);1;3366
15;0.375;MoveNorthEast;(15, 9);;(15, 9);1;3367
15;0.375;MoveNorthEast;(16, 8);;(15, 9);1;3368
15;0.375;;(16, 8);;(15, 9);1;3369
15;0.375;;(16, 8);;(15, 9);1;3370
15;0.375;;(16, 8);;(15, 9);1;3371
15;0.375;;(16, 8);;(15, 9);1;3372
15;0.375;;(16, 8);MoveWest;(14, 9);1;3373
15;0.375;;(16, 8);;(14, 9);1;3374
15;0.375;;(16, 8);;(14, 9);1;3375
15;0.375;;(16, 8);;(14, 9);1;3376
15;0.375;;(16, 8);;(14, 9);1;3377
15;0.375;;(16, 8);MoveNorth;(14, 8);1;3378
15;0.375;;(16, 8);;(14, 8);1;3379
15;0.375;;(16, 8);;(14, 8);1;3380
15;0.375;;(16, 8);;(14, 8);1;3381
15;0.375;;(16, 8);;(14, 8);1;3382
15;0.375;;(16, 8);;(14, 8);1;3383
15;0.375;;(16, 8);;(14, 8);1;3384
15;0.375;;(16, 8);;(14, 8);1;3385
15;0.375;;(16, 8);;(14, 8);1;3386
15;0.375;;(16, 8);;(14, 8);1;3387
15;0.375;;(16, 8);;(14, 8);1;3388
15;0.375;;(16, 8);;(14, 8);1;3389
15;0.375;;(16, 8);;(14, 8);1;3390
15;0.375;;(16, 8);;(14, 8);1;3391
15;0.375;;(16, 8);;(14, 8);1;3392
15;0.375;;(16, 8);;(14, 8);1;3393
15;0.375;;(16, 8);;(14, 8);1;3394
15;0.375;;(16, 8);;(14, 8);1;3395
15;0.375;;(16, 8);;(14, 8);1;3396
15;0.375;;(16, 8);;(14, 8);1;3397
15;0.375;;(16, 8);;(14, 8);1;3398
15;0.375;;(16, 8);;(14, 8);1;3399
15;0.375;;(16, 8);;(14, 8);1;3400
15;0.375;;(16, 8);;(14, 8);1;3401
15;0.375;;(16, 8);;(14, 8);1;3402
15;0.375;;(16, 8);;(14, 8);1;3403
15;0.375;;(16, 8);;(14, 8);1;3404
15;0.375;;(16, 8);;(14, 8);1;3405
15;0.375;;(16, 8);;(14, 8);1;3406
15;0.375;;(16, 8);;(14, 8);1;3407
15;0.375;;(16, 8);;(14, 8);1;3408
15;0.375;Idle;(16, 8);;(14, 8);1;3409
15;0.375;Idle;(16, 8);;(14, 8);1;3410
15;0.375;Idle;(16, 8);;(14, 8);1;3411
15;0.375;Idle;(16, 8);;(14, 8);1;3412
15;0.375;Idle;(16, 8);;(14, 8);1;3413
15;0.375;Idle;(16, 8);;(14, 8);1;3414
15;0.375;Idle;(16, 8);;(14, 8);1;3415
15;0.375;Idle;(16, 8);;(14, 8);1;3416
15;0.375;Idle;(16, 8);;(14, 8);1;3417
15;0.375;Idle;(16, 8);MoveEast;(15, 8);1;3418
15;0.375;Idle;(16, 8);;(15, 8);1;3419
15;0.375;Idle;(16, 8);;(15, 8);1;3420
15;0.375;Idle;(16, 8);;(15, 8);1;3421
15;0.375;Idle;(16, 8);MoveNorth;(15, 7);1;3422
15;0.375;Idle;(16, 8);;(15, 7);1;3423
15;0.375;Idle;(16, 8);;(15, 7);1;3424
15;0.375;Idle;(16, 8);;(15, 7);1;3425
15;0.375;Idle;(16, 8);MoveNorth;(15, 6);1;3426
15;0.375;Idle;(16, 8);MoveNorth;(15, 5);1;3427
15;0.375;Idle;(16, 8);;(15, 5);1;3428
15;0.375;Idle;(16, 8);;(15, 5);1;3429
15;0.375;Idle;(16, 8);;(15, 5);1;3430
15;0.375;Idle;(16, 8);;(15, 5);1;3431
15;0.375;Idle;(16, 8);;(15, 5);1;3432
15;0.375;Idle;(16, 8);;(15, 5);1;3433
15;0.375;Idle;(16, 8);MoveWest;(14, 5);1;3434
15;0.375;MoveWest;(16, 8);;(14, 5);1;3435
15;0.375;MoveWest;(16, 8);;(14, 5);1;3436
15;0.375;MoveWest;(16, 8);;(14, 5);1;3437
15;0.375;MoveWest;(16, 8);MoveWest;(13, 5);1;3438
15;0.375;MoveWest;(16, 8);;(13, 5);1;3439
15;0.375;MoveWest;(16, 8);;(13, 5);1;3440
15;0.375;MoveWest;(16, 8);MoveWest;(12, 5);1;3441
15;0.375;MoveWest;(16, 8);MoveWest;(11, 5);1;3442
15;0.375;MoveWest;(15, 8);;(11, 5);1;3443
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3444
15;0.375;MoveWest;(15, 8);;(10, 5);1;3445
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3446
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3447
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3448
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3449
15;0.375;MoveWest;(15, 8);MoveWest;(10, 5);1;3450
15;0.375;MoveWest;(15, 8);MoveWest;(9, 5);1;3451
15;0.375;MoveWest;(14, 8);MoveWest;(8, 5);1;3452
15;0.375;CarryObject;(14, 8);;(8, 5);1;3453
15;0.375;CarryObject;(14, 8);;(8, 5);1;3454
15;0.375;CarryObject;(14, 8);;(8, 5);1;3455
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3456
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3457
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3458
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3459
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3460
15;0.375;CarryObject;(14, 8);MoveNorth;(8, 5);1;3461
15;0.375;CarryObject;(14, 8);MoveEast;(8, 5);1;3462
15;0.375;CarryObject;(14, 8);MoveEast;(8, 5);1;3463
15;0.375;CarryObject;(14, 8);MoveEast;(8, 5);1;3464
15;0.375;CarryObject;(14, 8);MoveEast;(8, 5);1;3465
15;0.375;CarryObject;(14, 8);MoveEast;(8, 5);1;3466
15;0.375;CarryObject;(14, 8);MoveEast;(9, 5);1;3467
15;0.375;CarryObject;(14, 8);MoveNorth;(9, 4);1;3468
15;0.375;CarryObject;(14, 8);;(9, 4);1;3469
15;0.375;CarryObject;(14, 8);;(9, 4);1;3470
15;0.375;CarryObject;(14, 8);;(9, 4);1;3471
15;0.375;CarryObject;(14, 8);;(9, 4);1;3472
15;0.375;CarryObject;(14, 8);MoveNorth;(9, 3);1;3473
15;0.375;CarryObject;(14, 8);;(9, 3);1;3474
15;0.375;CarryObject;(14, 8);MoveNorth;(9, 2);1;3475
15;0.375;CarryObject;(14, 8);;(9, 2);1;3476
15;0.375;CarryObject;(14, 8);;(9, 2);1;3477
15;0.375;CarryObject;(14, 8);;(9, 2);1;3478
15;0.375;CarryObject;(14, 8);;(9, 2);1;3479
15;0.375;CarryObject;(14, 8);MoveNorth;(9, 2);1;3480
15;0.375;CarryObject;(14, 8);;(9, 2);1;3481
15;0.375;CarryObject;(14, 8);;(9, 2);1;3482
15;0.375;CarryObject;(14, 8);;(9, 2);1;3483
15;0.375;CarryObject;(14, 8);;(9, 2);1;3484
15;0.375;CarryObject;(14, 8);MoveEast;(10, 2);1;3485
15;0.375;CarryObject;(14, 8);;(10, 2);1;3486
15;0.375;CarryObject;(14, 8);;(10, 2);1;3487
15;0.375;CarryObject;(14, 8);MoveSouth;(10, 3);1;3488
15;0.375;CarryObject;(14, 8);;(10, 3);1;3489
15;0.375;CarryObject;(14, 8);MoveWest;(9, 3);1;3490
15;0.375;CarryObject;(14, 8);;(9, 3);1;3491
15;0.375;CarryObject;(14, 8);;(9, 3);1;3492
15;0.375;CarryObject;(14, 8);MoveWest;(8, 3);1;3493
15;0.375;CarryObject;(14, 8);;(8, 3);1;3494
15;0.375;CarryObject;(14, 8);;(8, 3);1;3495
15;0.375;CarryObject;(14, 8);;(8, 3);1;3496
15;0.375;CarryObject;(14, 8);;(8, 3);1;3497
15;0.375;CarryObject;(14, 8);;(8, 3);1;3498
15;0.375;CarryObject;(14, 8);MoveEast;(9, 3);1;3499
15;0.375;CarryObject;(14, 8);;(9, 3);1;3500
15;0.375;CarryObject;(14, 8);;(9, 3);1;3501
15;0.375;CarryObject;(14, 8);;(9, 3);1;3502
15;0.375;CarryObject;(14, 8);;(9, 3);1;3503
15;0.375;CarryObject;(14, 8);MoveSouth;(9, 4);1;3504
15;0.375;CarryObject;(14, 8);;(9, 4);1;3505
15;0.375;CarryObject;(14, 8);;(9, 4);1;3506
15;0.375;CarryObject;(14, 8);MoveSouth;(9, 5);1;3507
15;0.375;CarryObject;(14, 8);;(9, 5);1;3508
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3509
15;0.375;CarryObject;(14, 8);;(8, 5);1;3510
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3511
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3512
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3513
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3514
15;0.375;CarryObject;(14, 8);MoveWest;(8, 5);1;3515
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3516
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3517
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3518
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3519
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3520
15;0.375;CarryObject;(14, 8);MoveWest;(7, 5);1;3521
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3522
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3523
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3524
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3525
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3526
15;0.375;CarryObject;(14, 8);MoveWest;(6, 5);1;3527
15;0.375;CarryObject;(14, 8);MoveWest;(5, 5);1;3528
15;0.375;CarryObject;(14, 8);MoveWest;(4, 5);1;3529
15;0.375;CarryObject;(14, 8);MoveWest;(3, 5);1;3530
15;0.375;CarryObject;(14, 8);;(3, 5);1;3531
15;0.375;CarryObject;(14, 8);;(3, 5);1;3532
15;0.375;CarryObject;(14, 8);;(3, 5);1;3533
15;0.375;CarryObject;(14, 8);;(3, 5);1;3534
15;0.375;CarryObject;(14, 8);;(3, 5);1;3535
15;0.375;CarryObject;(14, 8);;(3, 5);1;3536
15;0.375;CarryObject;(14, 8);;(3, 5);1;3537
15;0.375;CarryObject;(14, 8);;(3, 5);1;3538
15;0.375;CarryObject;(14, 8);MoveSouth;(3, 6);1;3539
15;0.375;CarryObject;(14, 8);MoveSouth;(3, 7);1;3540
15;0.375;CarryObject;(14, 8);;(3, 7);1;3541
15;0.375;CarryObject;(14, 8);;(3, 7);1;3542
15;0.375;CarryObject;(14, 8);;(3, 7);1;3543
15;0.375;CarryObject;(14, 8);;(3, 7);1;3544
15;0.375;CarryObject;(14, 8);;(3, 7);1;3545
15;0.375;CarryObject;(14, 8);;(3, 7);1;3546
15;0.375;CarryObject;(14, 8);;(3, 7);1;3547
15;0.375;CarryObject;(14, 8);MoveSouth;(3, 8);1;3548
15;0.375;CarryObject;(14, 8);;(3, 8);1;3549
15;0.375;CarryObject;(14, 8);;(3, 8);1;3550
15;0.375;CarryObject;(14, 8);;(3, 8);1;3551
15;0.375;CarryObject;(14, 8);;(3, 8);1;3552
15;0.375;CarryObject;(14, 8);;(3, 8);1;3553
15;0.375;CarryObject;(14, 8);;(3, 8);1;3554
15;0.375;CarryObject;(14, 8);MoveSouth;(3, 9);1;3555
15;0.375;CarryObject;(14, 8);;(3, 9);1;3556
15;0.375;CarryObject;(14, 8);;(3, 9);1;3557
15;0.375;CarryObject;(14, 8);;(3, 9);1;3558
15;0.375;CarryObject;(14, 8);;(3, 9);1;3559
15;0.375;CarryObject;(14, 8);;(3, 9);1;3560
15;0.375;CarryObject;(14, 8);;(3, 9);1;3561
15;0.375;CarryObject;(14, 8);;(3, 9);1;3562
15;0.375;CarryObject;(14, 8);MoveWest;(2, 9);1;3563
15;0.375;CarryObject;(14, 8);;(2, 9);1;3564
15;0.375;CarryObject;(14, 8);;(2, 9);1;3565
15;0.375;CarryObject;(14, 8);;(2, 9);1;3566
15;0.375;CarryObject;(14, 8);;(2, 9);1;3567
15;0.375;CarryObject;(14, 8);MoveEast;(3, 9);1;3568
15;0.375;CarryObject;(14, 8);MoveEast;(4, 9);1;3569
15;0.375;CarryObject;(14, 8);;(4, 9);1;3570
15;0.375;CarryObject;(14, 8);;(4, 9);1;3571
15;0.375;CarryObject;(14, 8);;(4, 9);1;3572
15;0.375;CarryObject;(14, 8);;(4, 9);1;3573
15;0.375;CarryObject;(14, 8);;(4, 9);1;3574
15;0.375;CarryObject;(14, 8);;(4, 9);1;3575
15;0.375;CarryObject;(14, 8);;(4, 9);1;3576
15;0.375;CarryObject;(14, 8);;(4, 9);1;3577
15;0.375;CarryObject;(14, 8);;(4, 9);1;3578
15;0.375;CarryObject;(14, 8);;(4, 9);1;3579
15;0.375;CarryObject;(14, 8);;(4, 9);1;3580
15;0.375;CarryObject;(14, 8);;(4, 9);1;3581
15;0.375;CarryObject;(14, 8);;(4, 9);1;3582
15;0.375;CarryObject;(14, 8);;(4, 9);1;3583
15;0.375;CarryObject;(14, 8);;(4, 9);1;3584
15;0.375;CarryObject;(14, 8);MoveWest;(3, 9);1;3585
15;0.375;CarryObject;(14, 8);MoveWest;(2, 9);1;3586
15;0.375;CarryObject;(14, 8);;(2, 9);1;3587
15;0.375;CarryObject;(14, 8);;(2, 9);1;3588
15;0.375;CarryObject;(14, 8);;(2, 9);1;3589
15;0.375;CarryObject;(14, 8);;(2, 9);1;3590
15;0.375;CarryObject;(14, 8);;(2, 9);1;3591
15;0.375;CarryObject;(14, 8);;(2, 9);1;3592
15;0.375;CarryObject;(14, 8);;(2, 9);1;3593
15;0.375;CarryObject;(14, 8);MoveNorth;(2, 8);1;3594
15;0.375;CarryObject;(14, 8);;(2, 8);1;3595
15;0.375;CarryObject;(14, 8);;(2, 8);1;3596
15;0.375;CarryObject;(14, 8);;(2, 8);1;3597
15;0.375;CarryObject;(14, 8);;(2, 8);1;3598
15;0.375;CarryObject;(14, 8);;(2, 8);1;3599
15;0.375;CarryObject;(14, 8);;(2, 8);1;3600
15;0.375;CarryObject;(14, 8);MoveEast;(3, 8);1;3601
15;0.375;CarryObject;(14, 8);MoveEast;(4, 8);1;3602
15;0.375;CarryObject;(14, 8);;(4, 8);1;3603
15;0.375;MoveNorthEast;(14, 8);MoveEast;(4, 8);1;3604
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3605
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3606
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3607
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3608
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3609
15;0.375;MoveNorthEast;(14, 8);;(4, 8);1;3610
15;0.375;MoveNorthEast;(14, 8);MoveWest;(3, 8);1;3611
15;0.375;MoveNorthEast;(15, 7);;(3, 8);1;3612
15;0.375;MoveNorthEast;(15, 7);;(3, 8);1;3613
15;0.375;MoveNorthEast;(15, 7);;(3, 8);1;3614
15;0.375;MoveNorthEast;(15, 7);MoveNorth;(3, 7);1;3615
15;0.375;MoveNorthEast;(15, 7);;(3, 7);1;3616
15;0.375;MoveNorthEast;(15, 7);MoveNorth;(3, 6);1;3617
15;0.375;MoveNorthEast;(15, 7);;(3, 6);1;3618
15;0.375;MoveNorthEast;(15, 7);MoveNorth;(3, 5);1;3619
15;0.375;MoveNorthEast;(15, 7);;(3, 5);1;3620
15;0.375;MoveNorthEast;(16, 6);;(3, 5);1;3621
15;0.375;MoveEast;(16, 6);;(3, 5);1;3622
15;0.375;MoveEast;(16, 6);;(3, 5);1;3623
15;0.375;MoveEast;(16, 6);;(3, 5);1;3624
15;0.375;MoveEast;(16, 6);MoveNorth;(3, 5);1;3625
15;0.375;MoveEast;(16, 6);;(3, 5);1;3626
15;0.375;MoveEast;(16, 6);;(3, 5);1;3627
15;0.375;MoveEast;(16, 6);;(3, 5);1;3628
15;0.375;MoveEast;(16, 6);;(3, 5);1;3629
15;0.375;MoveEast;(17, 6);;(3, 5);1;3630
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3631
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3632
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3633
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3634
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3635
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3636
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3637
15;0.375;MoveSouthEast;(17, 6);;(3, 5);1;3638
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3639
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3640
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3641
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3642
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3643
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3644
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3645
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3646
15;0.375;MoveSouthEast;(18, 7);;(3, 5);1;3647
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3648
15;0.375;MoveSouthEast;(19, 8);RemoveObject;(3, 5);1;3649
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3650
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3651
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3652
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3653
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3654
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3655
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3656
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3657
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3658
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3659
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3660
15;0.375;MoveSouthEast;(19, 8);;(3, 5);1;3661
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3662
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3663
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3664
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3665
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3666
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3667
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3668
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3669
15;0.375;MoveSouthEast;(20, 9);;(3, 5);1;3670
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3671
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3672
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3673
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3674
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3675
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3676
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3677
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3678
15;0.375;MoveSouthEast;(21, 10);;(3, 5);1;3679
15;0.375;MoveSouthEast;(22, 11);;(3, 5);1;3680
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3681
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3682
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3683
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3684
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3685
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3686
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3687
15;0.375;MoveSouth;(22, 11);;(3, 5);1;3688
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3689
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3690
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3691
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3692
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3693
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3694
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3695
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3696
15;0.375;MoveSouth;(22, 12);;(3, 5);1;3697
15;0.375;MoveSouth;(22, 13);;(3, 5);1;3698
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3699
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3700
15;0.375;MoveSouthEast;(22, 13);RemoveObject;(3, 5);1;3701
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3702
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3703
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3704
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3705
15;0.375;MoveSouthEast;(22, 13);;(3, 5);1;3706
15;0.375;MoveSouthEast;(23, 14);;(3, 5);1;3707
15;0.375;Drop;(23, 14);;(3, 5);1;3708
15;0.375;Drop;(23, 14);;(3, 5);1;3709
15;0.375;Drop;(23, 14);;(3, 5);1;3710
15;0.375;Drop;(23, 14);;(3, 5);1;3711
15;0.375;Drop;(23, 14);;(3, 5);1;3712
15;0.375;Drop;(23, 14);;(3, 5);1;3713
15;0.375;Drop;(23, 14);;(3, 5);1;3714
15;0.375;Drop;(23, 14);;(3, 5);1;3715
18;0.5;Drop;(23, 14);;(3, 5);1;3716
18;0.5;MoveWest;(23, 14);;(3, 5);1;3717
18;0.5;MoveWest;(23, 14);;(3, 5);1;3718
18;0.5;MoveWest;(23, 14);;(3, 5);1;3719
18;0.5;MoveWest;(23, 14);;(3, 5);1;3720
18;0.5;MoveWest;(23, 14);;(3, 5);1;3721
18;0.5;MoveWest;(23, 14);;(3, 5);1;3722
18;0.5;MoveWest;(23, 14);;(3, 5);1;3723
18;0.5;MoveWest;(23, 14);;(3, 5);1;3724
18;0.5;MoveWest;(22, 14);;(3, 5);1;3725
18;0.5;MoveWest;(22, 14);;(3, 5);1;3726
18;0.5;MoveWest;(22, 14);;(3, 5);1;3727
18;0.5;MoveWest;(22, 14);;(3, 5);1;3728
18;0.5;MoveWest;(22, 14);;(3, 5);1;3729
18;0.5;MoveWest;(22, 14);;(3, 5);1;3730
18;0.5;MoveWest;(22, 14);;(3, 5);1;3731
18;0.5;MoveWest;(22, 14);;(3, 5);1;3732
18;0.5;MoveWest;(22, 14);;(3, 5);1;3733
18;0.5;MoveWest;(21, 14);;(3, 5);1;3734
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3735
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3736
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3737
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3738
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3739
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3740
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3741
18;0.5;MoveSouthWest;(21, 14);;(3, 5);1;3742
18;0.5;MoveSouthWest;(20, 15);;(3, 5);1;3743
18;0.5;MoveWest;(20, 15);;(3, 5);1;3744
18;0.5;MoveWest;(20, 15);;(3, 5);1;3745
18;0.5;MoveWest;(20, 15);;(3, 5);1;3746
18;0.5;MoveWest;(20, 15);;(3, 5);1;3747
18;0.5;MoveWest;(20, 15);;(3, 5);1;3748
18;0.5;MoveWest;(20, 15);;(3, 5);1;3749
18;0.5;MoveWest;(20, 15);;(3, 5);1;3750
18;0.5;MoveWest;(20, 15);;(3, 5);1;3751
18;0.5;MoveWest;(19, 15);;(3, 5);1;3752
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3753
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3754
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3755
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3756
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3757
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3758
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3759
18;0.5;MoveSouthWest;(19, 15);;(3, 5);1;3760
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3761
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3762
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3763
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3764
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3765
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3766
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3767
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3768
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3769
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3770
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3771
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3772
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3773
18;0.5;MoveSouthWest;(18, 16);;(3, 5);1;3774
18;0.5;MoveSouthWest;(17, 17);;(3, 5);1;3775
18;0.5;MoveWest;(17, 17);;(3, 5);1;3776
18;0.5;MoveWest;(17, 17);;(3, 5);1;3777
18;0.5;MoveWest;(17, 17);;(3, 5);1;3778
18;0.5;MoveWest;(17, 17);;(3, 5);1;3779
18;0.5;MoveWest;(17, 17);;(3, 5);1;3780
18;0.5;MoveWest;(17, 17);;(3, 5);1;3781
18;0.5;MoveWest;(17, 17);;(3, 5);1;3782
18;0.5;MoveWest;(17, 17);;(3, 5);1;3783
18;0.5;MoveWest;(17, 17);;(3, 5);1;3784
18;0.5;MoveWest;(17, 17);;(3, 5);1;3785
18;0.5;MoveWest;(17, 17);;(3, 5);1;3786
18;0.5;MoveWest;(17, 17);;(3, 5);1;3787
18;0.5;MoveWest;(17, 17);;(3, 5);1;3788
18;0.5;MoveWest;(16, 17);;(3, 5);1;3789
18;0.5;MoveWest;(16, 17);;(3, 5);1;3790
18;0.5;MoveWest;(16, 17);;(3, 5);1;3791
18;0.5;MoveWest;(16, 17);;(3, 5);1;3792
18;0.5;MoveWest;(16, 17);;(3, 5);1;3793
18;0.5;MoveWest;(16, 17);;(3, 5);1;3794
18;0.5;MoveWest;(16, 17);;(3, 5);1;3795
18;0.5;MoveWest;(16, 17);;(3, 5);1;3796
18;0.5;MoveWest;(16, 17);;(3, 5);1;3797
18;0.5;MoveWest;(16, 17);;(3, 5);1;3798
18;0.5;MoveWest;(16, 17);;(3, 5);1;3799
18;0.5;MoveWest;(16, 17);;(3, 5);1;3800
18;0.5;MoveWest;(16, 17);;(3, 5);1;3801
18;0.5;MoveWest;(16, 17);;(3, 5);1;3802
18;0.5;MoveWest;(15, 17);;(3, 5);1;3803
18;0.5;MoveWest;(15, 17);;(3, 5);1;3804
18;0.5;MoveWest;(15, 17);;(3, 5);1;3805
18;0.5;MoveWest;(15, 17);;(3, 5);1;3806
18;0.5;MoveWest;(15, 17);;(3, 5);1;3807
18;0.5;MoveWest;(15, 17);;(3, 5);1;3808
18;0.5;MoveWest;(15, 17);;(3, 5);1;3809
